,GEO_0,GEO_1,GEO_2,GEO_3,hh,spanish,euro,asian,other,limeng_pct
447,Illinois,Cook County,Census Tract 2422,,2024,21,43,0,0,0.03162055335968379
448,Illinois,Cook County,Census Tract 2423,,1646,0,31,0,0,0.018833535844471446
449,Illinois,Cook County,Census Tract 2424,,1621,0,27,0,0,0.016656384947563233
450,Illinois,Cook County,Census Tract 2425,,1569,52,49,14,0,0.07329509241555131
451,Illinois,Cook County,Census Tract 2426,,2610,79,0,0,0,0.030268199233716476
452,Illinois,Cook County,Census Tract 2427,,801,29,8,0,0,0.046192259675405745
453,Illinois,Cook County,Census Tract 2428,,708,25,0,0,0,0.03531073446327684
454,Illinois,Cook County,Census Tract 2429,,879,0,8,0,0,0.009101251422070534
455,Illinois,Cook County,Census Tract 2430,,1137,33,0,0,0,0.029023746701846966
456,Illinois,Cook County,Census Tract 2431,,912,35,0,0,0,0.03837719298245614
457,Illinois,Cook County,Census Tract 2432,,1172,23,0,12,0,0.029863481228668942
458,Illinois,Cook County,Census Tract 2433,,1416,72,0,0,0,0.05084745762711865
459,Illinois,Cook County,Census Tract 2434,,1562,42,0,4,0,0.029449423815621
460,Illinois,Cook County,Census Tract 2435,,2710,17,3,63,0,0.030627306273062732
461,Illinois,Cook County,Census Tract 2502,,871,115,0,0,0,0.13203214695752008
462,Illinois,Cook County,Census Tract 2503,,1670,115,0,0,20,0.08083832335329341
463,Illinois,Cook County,Census Tract 2504,,2040,104,0,0,0,0.050980392156862744
464,Illinois,Cook County,Census Tract 2505,,2890,148,114,0,0,0.09065743944636678
465,Illinois,Cook County,Census Tract 2506,,1326,31,0,0,0,0.023378582202111614
466,Illinois,Cook County,Census Tract 2507,,2248,82,0,0,0,0.036476868327402136
467,Illinois,Cook County,Census Tract 2508,,840,7,0,0,0,0.008333333333333333
468,Illinois,Cook County,Census Tract 2510,,407,0,0,0,0,0.0
469,Illinois,Cook County,Census Tract 2511,,1792,69,0,0,0,0.03850446428571429
470,Illinois,Cook County,Census Tract 2512,,1245,35,0,0,0,0.028112449799196786
471,Illinois,Cook County,Census Tract 2513,,1544,50,0,0,0,0.03238341968911917
472,Illinois,Cook County,Census Tract 2514,,2063,83,0,0,0,0.04023267086766844
473,Illinois,Cook County,Census Tract 2515,,1453,85,0,0,0,0.05849965588437715
474,Illinois,Cook County,Census Tract 2516,,1169,97,0,0,0,0.08297690333618478
475,Illinois,Cook County,Census Tract 2517,,442,0,0,0,0,0.0
476,Illinois,Cook County,Census Tract 2518,,1622,0,0,0,0,0.0
477,Illinois,Cook County,Census Tract 2519,,2383,49,0,0,0,0.020562316407889216
478,Illinois,Cook County,Census Tract 2520,,2313,0,0,0,0,0.0
479,Illinois,Cook County,Census Tract 2521.01,,751,0,0,0,0,0.0
480,Illinois,Cook County,Census Tract 2521.02,,2244,9,17,0,0,0.011586452762923352
481,Illinois,Cook County,Census Tract 2522.01,,1072,0,21,0,0,0.01958955223880597
482,Illinois,Cook County,Census Tract 2522.02,,1889,0,0,0,0,0.0
483,Illinois,Cook County,Census Tract 2601,,661,0,0,0,0,0.0
484,Illinois,Cook County,Census Tract 2602,,423,0,0,0,0,0.0
485,Illinois,Cook County,Census Tract 2603,,518,27,0,0,0,0.052123552123552123
486,Illinois,Cook County,Census Tract 2604,,526,30,0,0,0,0.057034220532319393
487,Illinois,Cook County,Census Tract 2605,,674,0,0,0,0,0.0
488,Illinois,Cook County,Census Tract 2606,,614,51,0,0,0,0.08306188925081433
489,Illinois,Cook County,Census Tract 2607,,463,0,0,0,0,0.0
490,Illinois,Cook County,Census Tract 2608,,693,0,0,0,0,0.0
491,Illinois,Cook County,Census Tract 2609,,465,0,0,0,0,0.0
492,Illinois,Cook County,Census Tract 2610,,879,21,13,0,0,0.038680318543799774
493,Illinois,Cook County,Census Tract 2705,,605,0,0,0,0,0.0
494,Illinois,Cook County,Census Tract 2712,,402,0,0,18,0,0.04477611940298507
495,Illinois,Cook County,Census Tract 2713,,343,0,0,0,0,0.0
496,Illinois,Cook County,Census Tract 2714,,610,0,0,0,0,0.0
497,Illinois,Cook County,Census Tract 2715,,493,0,0,0,0,0.0
498,Illinois,Cook County,Census Tract 2718,,253,0,0,0,0,0.0
499,Illinois,Cook County,Census Tract 2801,,5641,136,98,0,0,0.04148200673639425
500,Illinois,Cook County,Census Tract 2804,,613,0,0,0,0,0.0
501,Illinois,Cook County,Census Tract 2808,,425,0,0,0,0,0.0
502,Illinois,Cook County,Census Tract 2809,,464,0,0,0,0,0.0
503,Illinois,Cook County,Census Tract 2819,,4529,0,61,174,0,0.05188783395893133
504,Illinois,Cook County,Census Tract 2827,,1072,30,0,11,0,0.03824626865671642
505,Illinois,Cook County,Census Tract 2828,,666,0,25,0,0,0.03753753753753754
