,GEO_0,GEO_1,GEO_2,pop,LT18_0_disab,18to64_0_disab,GT64_0_disab,disable_pct
897,Illinois,Cook County,Census Tract 8030.13,5690,1211,3085,868,0.09244288224956065
898,Illinois,Cook County,Census Tract 8030.14,3543,632,2276,416,0.06181202370872141
899,Illinois,Cook County,Census Tract 8030.15,4520,633,2272,990,0.13827433628318586
900,Illinois,Cook County,Census Tract 8030.16,2527,596,1613,201,0.04629996042738427
901,Illinois,Cook County,Census Tract 8030.17,6491,1385,3882,913,0.04791249422277
902,Illinois,Cook County,Census Tract 8031,3545,1044,1885,317,0.08434414668547252
903,Illinois,Cook County,Census Tract 8032,4627,926,2234,800,0.14415387940350122
904,Illinois,Cook County,Census Tract 8033,5529,739,3269,831,0.12479652740097669
905,Illinois,Cook County,Census Tract 8034,6398,1970,3016,833,0.09049703032197565
906,Illinois,Cook County,Census Tract 8035,5207,1263,2654,768,0.10024966391396195
907,Illinois,Cook County,Census Tract 8036.03,6486,1742,3034,1230,0.07400555041628121
908,Illinois,Cook County,Census Tract 8036.04,4384,907,2307,686,0.11040145985401462
909,Illinois,Cook County,Census Tract 8036.05,6237,1258,3517,978,0.07760141093474426
910,Illinois,Cook County,Census Tract 8036.07,4434,796,2343,652,0.1450157870996842
911,Illinois,Cook County,Census Tract 8036.08,7939,1657,4755,640,0.11172691774782717
912,Illinois,Cook County,Census Tract 8036.11,6341,1332,3935,426,0.10219208326762341
913,Illinois,Cook County,Census Tract 8036.12,3379,828,2073,133,0.10210121337673872
914,Illinois,Cook County,Census Tract 8036.13,3167,1045,1717,190,0.0678875907799179
915,Illinois,Cook County,Census Tract 8036.14,3965,878,2463,193,0.10870113493064315
916,Illinois,Cook County,Census Tract 8036.15,2460,333,1750,217,0.06504065040650409
917,Illinois,Cook County,Census Tract 8036.16,4842,756,2981,607,0.10285006195786861
918,Illinois,Cook County,Census Tract 8037.01,2795,364,1710,460,0.09338103756708405
919,Illinois,Cook County,Census Tract 8037.02,6038,1311,3256,801,0.11096389532957929
920,Illinois,Cook County,Census Tract 8038,4145,718,2525,557,0.08323281061519905
921,Illinois,Cook County,Census Tract 8039.01,3626,526,1934,577,0.1624379481522339
922,Illinois,Cook County,Census Tract 8039.02,3318,614,2003,388,0.09433393610608798
923,Illinois,Cook County,Census Tract 8040,4697,780,2569,606,0.15797317436661695
924,Illinois,Cook County,Census Tract 8041.02,6900,1651,3378,1267,0.08753623188405801
925,Illinois,Cook County,Census Tract 8041.04,4940,1065,2629,963,0.057287449392712575
926,Illinois,Cook County,Census Tract 8041.05,4562,1012,2534,743,0.059842174484875055
927,Illinois,Cook County,Census Tract 8041.06,7231,1748,4193,869,0.058221546120868495
928,Illinois,Cook County,Census Tract 8041.08,4270,910,2836,230,0.06885245901639347
929,Illinois,Cook County,Census Tract 8041.09,3076,784,1503,516,0.08875162548764626
930,Illinois,Cook County,Census Tract 8042.02,7444,1757,3677,1375,0.08530360021493821
931,Illinois,Cook County,Census Tract 8042.03,3598,859,1753,590,0.11006114508060039
932,Illinois,Cook County,Census Tract 8042.04,5044,1568,2400,873,0.04024583663758918
933,Illinois,Cook County,Census Tract 8043.05,8126,1756,5231,710,0.052793502338173814
934,Illinois,Cook County,Census Tract 8043.06,5889,1576,3162,494,0.11156393275598575
935,Illinois,Cook County,Census Tract 8043.08,4902,1228,2596,536,0.1105671154630763
936,Illinois,Cook County,Census Tract 8043.09,2970,671,1688,284,0.11010101010101014
937,Illinois,Cook County,Census Tract 8043.12,1661,319,1033,211,0.05900060204695967
938,Illinois,Cook County,Census Tract 8043.13,6552,1610,3884,638,0.0641025641025641
939,Illinois,Cook County,Census Tract 8043.14,1322,198,809,187,0.09682299546142203
940,Illinois,Cook County,Census Tract 8043.15,2683,570,1556,274,0.10547894148341408
941,Illinois,Cook County,Census Tract 8043.16,4486,775,2632,636,0.09875167186803391
942,Illinois,Cook County,Census Tract 8044.03,7194,1617,3891,761,0.12857937169863776
943,Illinois,Cook County,Census Tract 8044.04,5334,1465,2734,557,0.10836145481814774
944,Illinois,Cook County,Census Tract 8044.05,3589,861,2074,259,0.11005851212036777
945,Illinois,Cook County,Census Tract 8044.06,5424,1213,3173,374,0.1224188790560472
946,Illinois,Cook County,Census Tract 8045.05,3677,709,2407,195,0.09953766657601304
947,Illinois,Cook County,Census Tract 8045.06,5216,895,2924,621,0.14877300613496935
948,Illinois,Cook County,Census Tract 8045.08,2285,583,1351,192,0.06958424507658645
949,Illinois,Cook County,Census Tract 8045.09,6446,2079,3712,238,0.06469128141483094
950,Illinois,Cook County,Census Tract 8045.10,4587,1062,2703,382,0.09592326139088725
951,Illinois,Cook County,Census Tract 8045.11,2189,537,1399,152,0.04613978985838285
952,Illinois,Cook County,Census Tract 8045.12,3739,693,2358,368,0.0855843808504948
953,Illinois,Cook County,Census Tract 8045.13,3747,756,2335,430,0.06031491860154792
954,Illinois,Cook County,Census Tract 8045.14,5353,1534,2559,888,0.06949374182701284
955,Illinois,Cook County,Census Tract 8046.03,6154,1282,3904,427,0.0879103022424439
956,Illinois,Cook County,Census Tract 8046.06,6862,1687,3666,933,0.08394054211600122
957,Illinois,Cook County,Census Tract 8046.07,6774,1607,3373,1005,0.11647475642161209
958,Illinois,Cook County,Census Tract 8046.08,3756,899,2123,373,0.09611288604898827
959,Illinois,Cook County,Census Tract 8046.09,5697,1268,3370,853,0.03615938213094616
960,Illinois,Cook County,Census Tract 8046.10,2771,502,1595,408,0.09599422591122342
961,Illinois,Cook County,Census Tract 8046.11,4201,717,2334,707,0.10545108307545825
962,Illinois,Cook County,Census Tract 8047.01,6163,1463,3573,556,0.09264968359565151
963,Illinois,Cook County,Census Tract 8047.05,4316,1068,2420,460,0.08526413345690453
964,Illinois,Cook County,Census Tract 8047.06,2206,527,1079,297,0.13735267452402533
965,Illinois,Cook County,Census Tract 8047.09,7782,1640,4583,734,0.1060138781804163
966,Illinois,Cook County,Census Tract 8047.10,3742,821,2035,458,0.11437733832175312
967,Illinois,Cook County,Census Tract 8047.11,7595,2354,4296,629,0.04160631994733377
968,Illinois,Cook County,Census Tract 8047.12,5441,1701,2693,732,0.057893769527660344
969,Illinois,Cook County,Census Tract 8047.13,4508,722,3362,293,0.02905944986690323
970,Illinois,Cook County,Census Tract 8047.14,3427,655,1886,512,0.1091333527866939
