,GEO_0,GEO_1,GEO_2,GEO_3,median_HH_income,per_capita_income,gini_index,pop_FPL_total,pop_FPL_LT50,pop_FPL_50_99,below_poverty_pct
168,Kentucky,Campbell County,Census Tract 504,,118250.0,76992.0,0.4325,2076,72,104,0.0848
169,Kentucky,Campbell County,Census Tract 505,,33750.0,28823.0,0.5724,1945,422,446,0.4463
170,Kentucky,Campbell County,Census Tract 506,,40781.0,25795.0,0.4766,1678,159,261,0.2503
171,Kentucky,Campbell County,Census Tract 511.01,,65341.0,33669.0,0.3694,2635,121,225,0.1313
172,Kentucky,Campbell County,Census Tract 511.02,,108906.0,53791.0,0.4197,1577,48,6,0.0342
173,Kentucky,Campbell County,Census Tract 512,,33433.0,23114.0,0.4866,1308,141,332,0.3616
174,Kentucky,Campbell County,Census Tract 513,,99615.0,66694.0,0.5023,4509,82,185,0.0592
175,Kentucky,Campbell County,Census Tract 519.01,,101703.0,38077.0,0.3575,4977,37,165,0.0406
176,Kentucky,Campbell County,Census Tract 519.03,,89353.0,46619.0,0.4314,6187,327,242,0.092
177,Kentucky,Campbell County,Census Tract 519.04,,103469.0,42174.0,0.3924,4946,103,213,0.0639
178,Kentucky,Campbell County,Census Tract 520.01,,120536.0,51751.0,0.4454,6482,94,47,0.0218
179,Kentucky,Campbell County,Census Tract 520.02,,91179.0,43904.0,0.3808,2768,5,60,0.0235
180,Kentucky,Campbell County,Census Tract 521,,64435.0,46646.0,0.4855,3133,242,241,0.1542
181,Kentucky,Campbell County,Census Tract 522,,74847.0,44887.0,0.3639,2215,27,111,0.0623
182,Kentucky,Campbell County,Census Tract 523.01,,81250.0,48876.0,0.4725,4758,76,175,0.0528
183,Kentucky,Campbell County,Census Tract 523.02,,118333.0,54745.0,0.458,5025,170,125,0.0587
184,Kentucky,Campbell County,Census Tract 524,,59226.0,46020.0,0.358,2019,35,43,0.0386
185,Kentucky,Campbell County,Census Tract 525,,60301.0,42073.0,0.525,5276,1057,275,0.2525
186,Kentucky,Campbell County,Census Tract 528,,95348.0,51281.0,0.4824,3713,241,174,0.1118
187,Kentucky,Campbell County,Census Tract 529,,88542.0,45091.0,0.4489,5367,357,147,0.0939
188,Kentucky,Campbell County,Census Tract 531,,72836.0,46115.0,0.4396,5920,270,158,0.0723
189,Kentucky,Campbell County,Census Tract 532,,87708.0,51939.0,0.4724,2619,87,204,0.1111
190,Kentucky,Campbell County,Census Tract 533.01,,52624.0,41700.0,0.5457,4960,602,492,0.2206
191,Kentucky,Campbell County,Census Tract 533.02,,66205.0,37235.0,0.458,3660,350,143,0.1347
192,Kentucky,Carlisle County,Census Tract 9601,,61940.0,35885.0,0.4502,1612,31,136,0.1036
193,Kentucky,Carlisle County,Census Tract 9602,,60987.0,29769.0,0.4088,1681,120,244,0.2165
194,Kentucky,Carlisle County,Census Tract 9603,,67321.0,35133.0,0.4671,1402,113,64,0.1262
195,Kentucky,Carroll County,Census Tract 9501,,53929.0,30770.0,0.4814,2160,210,422,0.2926
196,Kentucky,Carroll County,Census Tract 9502,,52963.0,27231.0,0.4633,6017,822,326,0.1908
197,Kentucky,Carroll County,Census Tract 9503,,68289.0,35066.0,0.4265,2511,473,219,0.2756
198,Kentucky,Carter County,Census Tract 9601,,37632.0,21259.0,0.4993,3220,412,692,0.3429
199,Kentucky,Carter County,Census Tract 9602,,59097.0,30653.0,0.4334,3556,195,414,0.1713
200,Kentucky,Carter County,Census Tract 9603,,64899.0,33180.0,0.3806,2898,91,152,0.0839
201,Kentucky,Carter County,Census Tract 9604,,56433.0,31278.0,0.4993,1934,150,177,0.1691
202,Kentucky,Carter County,Census Tract 9605,,48984.0,27608.0,0.4333,3907,130,455,0.1497
203,Kentucky,Carter County,Census Tract 9606.01,,57841.0,36323.0,0.4125,1562,43,94,0.0877
204,Kentucky,Carter County,Census Tract 9606.02,,42364.0,25182.0,0.4791,4579,463,691,0.252
205,Kentucky,Carter County,Census Tract 9607,,45048.0,26325.0,0.4604,4059,331,442,0.1904
206,Kentucky,Casey County,Census Tract 9501,,47174.0,34027.0,0.5332,1307,68,129,0.1507
207,Kentucky,Casey County,Census Tract 9502,,33250.0,21638.0,0.4992,2177,133,660,0.3643
208,Kentucky,Casey County,Census Tract 9503.01,,39022.0,26937.0,0.5113,2963,736,82,0.2761
209,Kentucky,Casey County,Census Tract 9503.02,,50983.0,21978.0,0.4164,2975,121,390,0.1718
210,Kentucky,Casey County,Census Tract 9504,,43054.0,25602.0,0.4406,3208,115,431,0.1702
211,Kentucky,Casey County,Census Tract 9505,,63362.0,31129.0,0.4885,2900,125,384,0.1755
212,Kentucky,Christian County,Census Tract 2001,,49226.0,25121.0,0.4718,3154,376,333,0.2248
213,Kentucky,Christian County,Census Tract 2002,,37132.0,23934.0,0.4551,2948,249,253,0.1703
214,Kentucky,Christian County,Census Tract 2003,,35717.0,17526.0,0.4949,3178,597,628,0.3855
215,Kentucky,Christian County,Census Tract 2004,,28873.0,18340.0,0.5342,2573,754,205,0.3727
216,Kentucky,Christian County,Census Tract 2005,,49957.0,29533.0,0.3534,4482,185,343,0.1178
217,Kentucky,Christian County,Census Tract 2006,,66389.0,28536.0,0.3861,4983,301,334,0.1274
218,Kentucky,Christian County,Census Tract 2007,,59712.0,35176.0,0.3875,5203,278,368,0.1242
219,Kentucky,Christian County,Census Tract 2008,,36010.0,14706.0,0.4206,2778,381,366,0.2689
220,Kentucky,Christian County,Census Tract 2009.01,,53125.0,35214.0,0.5155,3013,220,358,0.1918
221,Kentucky,Christian County,Census Tract 2009.02,,72833.0,39764.0,0.3935,2974,29,256,0.0958
222,Kentucky,Christian County,Census Tract 2010,,83693.0,35349.0,0.3517,2042,104,50,0.0754
223,Kentucky,Christian County,Census Tract 2011,,71544.0,34427.0,0.4416,3763,268,274,0.144
224,Kentucky,Christian County,Census Tract 2012,,70395.0,29076.0,0.4717,3076,71,408,0.1557
225,Kentucky,Christian County,Census Tract 2013.01,,73977.0,31528.0,0.4557,3604,321,296,0.1712
226,Kentucky,Christian County,Census Tract 2013.03,,50816.0,20375.0,0.3165,4225,213,473,0.1624
227,Kentucky,Christian County,Census Tract 2013.04,,47266.0,19463.0,0.4663,3331,518,635,0.3461
228,Kentucky,Christian County,Census Tract 2014,,69057.0,28044.0,0.4436,3714,81,34,0.031
229,Kentucky,Christian County,Census Tract 2015.01,,58208.0,20187.0,0.2469,4609,170,443,0.133
230,Kentucky,Christian County,Census Tract 2015.02,,60000.0,20853.0,0.3368,3661,155,198,0.0964
231,Kentucky,Christian County,Census Tract 2015.03,,,32836.0,,0,0,0,
232,Kentucky,Christian County,Census Tract 9801,,,,,0,0,0,
233,Kentucky,Clark County,Census Tract 201.01,,59070.0,34996.0,0.4272,4923,168,316,0.0983
234,Kentucky,Clark County,Census Tract 201.03,,79271.0,39793.0,0.4037,3519,429,66,0.1407
235,Kentucky,Clark County,Census Tract 201.05,,59509.0,39192.0,0.4749,3827,239,201,0.115
236,Kentucky,Clark County,Census Tract 201.06,,43144.0,27258.0,0.4421,3494,352,292,0.1843
237,Kentucky,Clark County,Census Tract 202.01,,40839.0,25303.0,0.4226,3156,390,725,0.3533
238,Kentucky,Clark County,Census Tract 202.02,,59133.0,44279.0,0.5903,3972,317,463,0.1964
239,Kentucky,Clark County,Census Tract 203,,97045.0,48438.0,0.4554,2292,64,138,0.0881
240,Kentucky,Clark County,Census Tract 204,,84444.0,44987.0,0.5354,3103,98,292,0.1257
241,Kentucky,Clark County,Census Tract 205,,110574.0,44878.0,0.3701,2849,40,65,0.0369
242,Kentucky,Clark County,Census Tract 206,,68333.0,34239.0,0.4449,5286,240,415,0.1239
243,Kentucky,Clay County,Census Tract 9501,,33542.0,16570.0,0.3988,1674,244,289,0.3184
244,Kentucky,Clay County,Census Tract 9502.01,,46572.0,20579.0,0.4567,2804,352,482,0.2974
245,Kentucky,Clay County,Census Tract 9502.02,,62419.0,27776.0,0.404,3273,152,225,0.1152
246,Kentucky,Clay County,Census Tract 9503.01,,49650.0,33091.0,0.5155,2221,220,523,0.3345
247,Kentucky,Clay County,Census Tract 9503.02,,30603.0,18710.0,0.4664,2256,127,764,0.3949
248,Kentucky,Clay County,Census Tract 9504,,28750.0,17287.0,0.4642,2777,418,608,0.3695
249,Kentucky,Clay County,Census Tract 9505,,34028.0,20807.0,0.4298,2335,584,587,0.5015
250,Kentucky,Clay County,Census Tract 9506,,31719.0,16958.0,0.3699,998,72,286,0.3587
251,Kentucky,Clinton County,Census Tract 9701,,50204.0,25314.0,0.4113,2719,184,199,0.1409
252,Kentucky,Clinton County,Census Tract 9702.02,,43897.0,23701.0,0.4316,3381,211,407,0.1828
253,Kentucky,Clinton County,Census Tract 9702.03,,50306.0,24646.0,0.3756,1211,17,207,0.185
254,Kentucky,Clinton County,Census Tract 9702.04,,40789.0,24482.0,0.463,1748,178,180,0.2048
255,Kentucky,Crittenden County,Census Tract 9301,,97321.0,31361.0,0.3958,2128,234,95,0.1546
256,Kentucky,Crittenden County,Census Tract 9302,,41488.0,27606.0,0.4414,4002,391,370,0.1902
257,Kentucky,Crittenden County,Census Tract 9303,,44659.0,30408.0,0.4776,1249,82,87,0.1353
258,Kentucky,Crittenden County,Census Tract 9304,,42045.0,26395.0,0.4616,1375,92,200,0.2124
259,Kentucky,Cumberland County,Census Tract 9501,,50000.0,26311.0,0.4407,3660,260,576,0.2284
260,Kentucky,Cumberland County,Census Tract 9502,,37844.0,20597.0,0.4493,2175,232,379,0.2809
261,Kentucky,Daviess County,Census Tract 1,,52987.0,28109.0,0.4682,2812,432,262,0.2468
262,Kentucky,Daviess County,Census Tract 2,,22996.0,19078.0,0.5751,3307,1098,416,0.4578
263,Kentucky,Daviess County,Census Tract 3,,32351.0,16887.0,0.548,1494,453,136,0.3942
264,Kentucky,Daviess County,Census Tract 4.01,,43717.0,28479.0,0.5179,4992,973,535,0.3021
265,Kentucky,Daviess County,Census Tract 4.02,,27355.0,20992.0,0.5042,1926,488,261,0.3889
266,Kentucky,Daviess County,Census Tract 5,,48750.0,27704.0,0.4169,2252,243,186,0.1905
267,Kentucky,Daviess County,Census Tract 6,,56660.0,32328.0,0.4277,5812,684,506,0.2047
268,Kentucky,Daviess County,Census Tract 7,,64629.0,36347.0,0.4547,4427,297,59,0.0804
269,Kentucky,Daviess County,Census Tract 8,,58354.0,31524.0,0.4207,3824,237,261,0.1302
270,Kentucky,Daviess County,Census Tract 9,,43250.0,40632.0,0.5528,4868,673,742,0.2907
271,Kentucky,Daviess County,Census Tract 10,,64214.0,48370.0,0.5655,3443,265,235,0.1452
272,Kentucky,Daviess County,Census Tract 11,,88021.0,34485.0,0.3402,2321,47,21,0.0293
273,Kentucky,Daviess County,Census Tract 12,,64804.0,27413.0,0.3113,3594,6,75,0.0225
274,Kentucky,Daviess County,Census Tract 13,,80545.0,37374.0,0.3864,6230,428,284,0.1143
275,Kentucky,Daviess County,Census Tract 14.01,,81746.0,38487.0,0.3827,5045,97,185,0.0559
276,Kentucky,Daviess County,Census Tract 14.02,,86956.0,37624.0,0.4115,5579,578,162,0.1326
277,Kentucky,Daviess County,Census Tract 15.01,,55197.0,24808.0,0.3708,3833,511,237,0.1951
278,Kentucky,Daviess County,Census Tract 15.02,,100238.0,43837.0,0.3947,3307,30,91,0.0366
279,Kentucky,Daviess County,Census Tract 16.01,,111978.0,72291.0,0.5187,5137,299,55,0.0689
280,Kentucky,Daviess County,Census Tract 16.02,,79216.0,38576.0,0.4176,4698,127,121,0.0528
281,Kentucky,Daviess County,Census Tract 17.01,,70633.0,33020.0,0.3634,6519,162,390,0.0847
282,Kentucky,Daviess County,Census Tract 17.02,,111563.0,42263.0,0.3973,3563,172,109,0.0789
283,Kentucky,Daviess County,Census Tract 17.03,,77866.0,38706.0,0.4296,5443,115,493,0.1117
284,Kentucky,Daviess County,Census Tract 18,,89133.0,41250.0,0.4123,6621,198,439,0.0962
285,Kentucky,Edmonson County,Census Tract 9202,,49375.0,28178.0,0.48,4284,283,362,0.1506
286,Kentucky,Edmonson County,Census Tract 9203,,38313.0,28498.0,0.4484,1381,96,134,0.1665
287,Kentucky,Edmonson County,Census Tract 9204.01,,58333.0,23956.0,0.3243,2862,144,224,0.1286
288,Kentucky,Edmonson County,Census Tract 9204.02,,66974.0,37423.0,0.4665,3566,114,440,0.1554
289,Kentucky,Edmonson County,Census Tract 9801,,,13714.0,,103,71,0,0.6893
290,Kentucky,Elliott County,Census Tract 9201.01,,50699.0,16811.0,0.3784,1927,188,340,0.274
291,Kentucky,Elliott County,Census Tract 9201.02,,34390.0,24846.0,0.4691,2269,231,233,0.2045
292,Kentucky,Elliott County,Census Tract 9202,,54500.0,23084.0,0.4523,2078,282,302,0.281
293,Kentucky,Estill County,Census Tract 9201,,36577.0,21840.0,0.4319,1257,146,232,0.3007
294,Kentucky,Estill County,Census Tract 9202.01,,41795.0,26847.0,0.484,1738,144,162,0.1761
295,Kentucky,Estill County,Census Tract 9202.02,,52100.0,23682.0,0.4218,3855,200,437,0.1652
296,Kentucky,Estill County,Census Tract 9203.01,,64588.0,31262.0,0.3557,1723,52,88,0.0813
297,Kentucky,Estill County,Census Tract 9203.02,,45833.0,25822.0,0.4633,3622,267,712,0.2703
298,Kentucky,Estill County,Census Tract 9204,,32348.0,22167.0,0.4397,1576,292,124,0.264
299,Kentucky,Fayette County,Census Tract 1.01,,27437.0,49346.0,0.6366,2853,298,741,0.3642
300,Kentucky,Fayette County,Census Tract 1.02,,42684.0,64694.0,0.6427,1817,304,178,0.2653
301,Kentucky,Fayette County,Census Tract 2,,43336.0,25997.0,0.5249,2274,595,194,0.347
302,Kentucky,Fayette County,Census Tract 3,,58000.0,32826.0,0.4154,2567,259,169,0.1667
303,Kentucky,Fayette County,Census Tract 4,,28200.0,17646.0,0.479,1861,399,579,0.5255
304,Kentucky,Fayette County,Census Tract 5,,80699.0,67239.0,0.5455,3128,146,133,0.0892
305,Kentucky,Fayette County,Census Tract 6,,64568.0,74327.0,0.5507,4397,171,159,0.0751
306,Kentucky,Fayette County,Census Tract 7,,59412.0,37424.0,0.509,2222,601,245,0.3807
307,Kentucky,Fayette County,Census Tract 8.01,,18929.0,5097.0,0.4921,69,63,3,0.9565
308,Kentucky,Fayette County,Census Tract 8.02,,26824.0,10340.0,0.5085,1346,443,108,0.4094
309,Kentucky,Fayette County,Census Tract 9,,26571.0,20437.0,0.5701,5479,2011,942,0.539
310,Kentucky,Fayette County,Census Tract 10,,60192.0,29248.0,0.4503,1654,193,104,0.1796
311,Kentucky,Fayette County,Census Tract 11,,37750.0,36925.0,0.6559,5301,1156,755,0.3605
312,Kentucky,Fayette County,Census Tract 13,,45057.0,21492.0,0.4433,2425,240,319,0.2305
313,Kentucky,Fayette County,Census Tract 14,,64209.0,32461.0,0.4195,2157,90,183,0.1266
314,Kentucky,Fayette County,Census Tract 15,,50313.0,31151.0,0.489,1820,150,125,0.1511
315,Kentucky,Fayette County,Census Tract 16,,50000.0,38383.0,0.4711,2392,57,411,0.1957
316,Kentucky,Fayette County,Census Tract 17,,58673.0,48998.0,0.4991,2029,93,108,0.0991
317,Kentucky,Fayette County,Census Tract 18,,24531.0,18811.0,0.4856,2391,804,586,0.5813
318,Kentucky,Fayette County,Census Tract 19,,36421.0,22519.0,0.5141,5260,1595,1257,0.5422
319,Kentucky,Fayette County,Census Tract 20.01,,42060.0,29056.0,0.4204,5046,802,595,0.2769
320,Kentucky,Fayette County,Census Tract 20.02,,62025.0,28513.0,0.4154,2280,92,215,0.1346
321,Kentucky,Fayette County,Census Tract 22,,79167.0,42593.0,0.4172,1989,125,116,0.1212
322,Kentucky,Fayette County,Census Tract 23.02,,74053.0,67905.0,0.461,4746,117,190,0.0647
323,Kentucky,Fayette County,Census Tract 23.03,,60682.0,65679.0,0.5909,4527,334,158,0.1087
324,Kentucky,Fayette County,Census Tract 23.04,,248571.0,105588.0,0.3911,2667,58,59,0.0439
325,Kentucky,Fayette County,Census Tract 24,,66141.0,57000.0,0.4996,4058,105,143,0.0611
326,Kentucky,Fayette County,Census Tract 25,,61143.0,48328.0,0.5645,3447,644,227,0.2527
327,Kentucky,Fayette County,Census Tract 26,,61731.0,42005.0,0.5004,4632,408,115,0.1129
328,Kentucky,Fayette County,Census Tract 27,,52984.0,40607.0,0.4845,3825,161,335,0.1297
329,Kentucky,Fayette County,Census Tract 28,,106413.0,53796.0,0.4027,3777,103,121,0.0593
330,Kentucky,Fayette County,Census Tract 29,,93478.0,52034.0,0.4062,4097,78,168,0.06
331,Kentucky,Fayette County,Census Tract 30,,52404.0,34268.0,0.4406,5043,275,314,0.1168
332,Kentucky,Fayette County,Census Tract 31.01,,77194.0,31138.0,0.3784,2944,380,272,0.2215
333,Kentucky,Fayette County,Census Tract 31.02,,83256.0,31232.0,0.3891,2460,288,112,0.1626
334,Kentucky,Fayette County,Census Tract 32.01,,77453.0,43522.0,0.4872,1993,13,123,0.0682
335,Kentucky,Fayette County,Census Tract 32.02,,48427.0,38072.0,0.5204,5883,360,374,0.1248
336,Kentucky,Fayette County,Census Tract 33,,53065.0,37705.0,0.4839,3017,413,311,0.24
337,Kentucky,Fayette County,Census Tract 34.02,,59557.0,42285.0,0.4162,3997,287,286,0.1434
338,Kentucky,Fayette County,Census Tract 34.04,,40446.0,27696.0,0.493,3927,421,1031,0.3697
339,Kentucky,Fayette County,Census Tract 34.05,,61321.0,33209.0,0.4065,5857,250,1198,0.2472
340,Kentucky,Fayette County,Census Tract 34.06,,78407.0,34197.0,0.3386,6226,374,380,0.1211
341,Kentucky,Fayette County,Census Tract 34.07,,74131.0,42821.0,0.4629,4891,172,143,0.0644
342,Kentucky,Fayette County,Census Tract 35.01,,57148.0,31706.0,0.3893,3955,148,708,0.2164
343,Kentucky,Fayette County,Census Tract 35.03,,48625.0,33689.0,0.3846,2660,211,277,0.1835
344,Kentucky,Fayette County,Census Tract 35.04,,53110.0,41998.0,0.5723,4163,581,351,0.2239
345,Kentucky,Fayette County,Census Tract 36,,121806.0,67240.0,0.4142,4303,131,153,0.066
346,Kentucky,Fayette County,Census Tract 37.01,,151042.0,31538.0,0.3278,1192,137,16,0.1284
347,Kentucky,Fayette County,Census Tract 37.02,,93583.0,34556.0,0.3061,3886,214,21,0.0605
348,Kentucky,Fayette County,Census Tract 37.03,,89446.0,40784.0,0.3041,5179,35,132,0.0322
349,Kentucky,Fayette County,Census Tract 37.04,,107867.0,43685.0,0.3743,8656,609,283,0.103
350,Kentucky,Fayette County,Census Tract 38.02,,79342.0,57674.0,0.5745,1753,152,227,0.2162
351,Kentucky,Fayette County,Census Tract 38.03,,79006.0,38362.0,0.3816,3749,274,226,0.1334
352,Kentucky,Fayette County,Census Tract 38.04,,51303.0,28308.0,0.4544,6418,363,903,0.1973
353,Kentucky,Fayette County,Census Tract 39.06,,120450.0,59668.0,0.4093,4950,149,92,0.0487
354,Kentucky,Fayette County,Census Tract 39.08,,100117.0,62682.0,0.444,7093,134,309,0.0625
355,Kentucky,Fayette County,Census Tract 39.09,,65216.0,30820.0,0.4168,3348,332,320,0.1947
356,Kentucky,Fayette County,Census Tract 39.10,,44846.0,17906.0,0.3369,3290,320,487,0.2453
357,Kentucky,Fayette County,Census Tract 39.11,,48906.0,30545.0,0.4346,3430,266,242,0.1481
358,Kentucky,Fayette County,Census Tract 39.12,,83178.0,49557.0,0.4661,4660,639,55,0.1489
359,Kentucky,Fayette County,Census Tract 39.13,,150208.0,51074.0,0.296,9481,38,54,0.0097
360,Kentucky,Fayette County,Census Tract 39.14,,79698.0,36795.0,0.4384,2606,127,145,0.1044
361,Kentucky,Fayette County,Census Tract 39.15,,143299.0,62305.0,0.3398,5039,31,110,0.028
362,Kentucky,Fayette County,Census Tract 39.16,,229306.0,126685.0,0.4975,548,0,5,0.0091
363,Kentucky,Fayette County,Census Tract 39.17,,82351.0,44362.0,0.4097,2073,58,363,0.2031
364,Kentucky,Fayette County,Census Tract 39.18,,91667.0,68962.0,0.511,3063,63,63,0.0411
365,Kentucky,Fayette County,Census Tract 40.01,,47002.0,35578.0,0.5154,6119,739,296,0.1691
366,Kentucky,Fayette County,Census Tract 40.03,,49669.0,38203.0,0.4667,5200,379,307,0.1319
367,Kentucky,Fayette County,Census Tract 40.05,,146750.0,67158.0,0.377,1498,16,0,0.0107
368,Kentucky,Fayette County,Census Tract 40.06,,233958.0,99923.0,0.3853,1196,1,8,0.0075
369,Kentucky,Fayette County,Census Tract 40.07,,109792.0,70219.0,0.5416,1998,11,39,0.025
370,Kentucky,Fayette County,Census Tract 41.03,,58900.0,44437.0,0.5189,2038,289,47,0.1649
371,Kentucky,Fayette County,Census Tract 41.04,,48537.0,30627.0,0.3829,3807,0,681,0.1789
372,Kentucky,Fayette County,Census Tract 41.05,,106014.0,57994.0,0.4408,5085,484,0,0.0952
373,Kentucky,Fayette County,Census Tract 41.06,,123065.0,46327.0,0.328,4809,97,125,0.0462
374,Kentucky,Fayette County,Census Tract 41.07,,123309.0,52078.0,0.3199,5772,173,50,0.0386
375,Kentucky,Fayette County,Census Tract 42.04,,78442.0,41243.0,0.4003,5693,353,622,0.1713
376,Kentucky,Fayette County,Census Tract 42.05,,107472.0,53690.0,0.3673,6976,46,152,0.0284
377,Kentucky,Fayette County,Census Tract 42.07,,133333.0,79313.0,0.4264,3555,73,11,0.0236
378,Kentucky,Fayette County,Census Tract 42.08,,127942.0,63824.0,0.4524,7467,241,50,0.039
379,Kentucky,Fayette County,Census Tract 42.09,,92774.0,40501.0,0.3437,4003,153,151,0.0759
380,Kentucky,Fayette County,Census Tract 42.10,,93548.0,39308.0,0.3517,5941,120,0,0.0202
381,Kentucky,Fleming County,Census Tract 9201,,36577.0,22944.0,0.4507,4627,672,535,0.2609
382,Kentucky,Fleming County,Census Tract 9202,,50142.0,29316.0,0.4437,3353,454,181,0.1894
383,Kentucky,Fleming County,Census Tract 9203,,57956.0,27932.0,0.3666,2720,208,206,0.1522
384,Kentucky,Fleming County,Census Tract 9204,,54844.0,25029.0,0.4625,4565,431,546,0.214
385,Kentucky,Floyd County,Census Tract 9201,,32470.0,23489.0,0.5317,2937,432,552,0.335
386,Kentucky,Floyd County,Census Tract 9202,,54375.0,29725.0,0.4265,1736,160,311,0.2713
387,Kentucky,Floyd County,Census Tract 9203.01,,42174.0,31260.0,0.4942,2900,596,70,0.2297
388,Kentucky,Floyd County,Census Tract 9203.02,,65104.0,22573.0,0.3707,2018,305,319,0.3092
389,Kentucky,Floyd County,Census Tract 9204.01,,53125.0,21208.0,0.4285,2696,439,169,0.2255
390,Kentucky,Floyd County,Census Tract 9204.02,,43086.0,20573.0,0.4435,2482,238,910,0.4625
391,Kentucky,Floyd County,Census Tract 9205,,27127.0,15477.0,0.4745,2392,438,401,0.3508
392,Kentucky,Floyd County,Census Tract 9206,,35538.0,23442.0,0.5154,2424,406,302,0.2921
393,Kentucky,Floyd County,Census Tract 9207,,55592.0,24621.0,0.4076,1872,465,150,0.3285
394,Kentucky,Floyd County,Census Tract 9208.01,,39473.0,26226.0,0.4412,2415,164,302,0.193
395,Kentucky,Floyd County,Census Tract 9208.02,,39826.0,40194.0,0.5859,2173,118,184,0.139
396,Kentucky,Floyd County,Census Tract 9209,,39268.0,21630.0,0.4312,1742,260,143,0.2313
397,Kentucky,Floyd County,Census Tract 9210.01,,36447.0,23315.0,0.4513,3114,513,689,0.386
398,Kentucky,Floyd County,Census Tract 9210.02,,60363.0,32622.0,0.4983,3364,447,128,0.1709
399,Kentucky,Franklin County,Census Tract 701.01,,38618.0,23754.0,0.4172,3094,119,547,0.2153
400,Kentucky,Franklin County,Census Tract 701.02,,63994.0,37571.0,0.4547,3601,259,383,0.1783
401,Kentucky,Franklin County,Census Tract 704.01,,75093.0,40700.0,0.4322,2864,22,251,0.0953
402,Kentucky,Franklin County,Census Tract 704.03,,59375.0,39627.0,0.5239,1559,83,139,0.1424
